t_DVL,WX,WY,WZ,BX,BY,BZ,t_imu,AccX,AccY,AccZ,GyrX,GyrY,GyrZ,MagX,MagY,MagZ,t_filter,PN,PE,Sample period (seconds),Time Since Start of Day (seconds),No of GPS Satellites Available,Latitude (degrees),Longitude (degrees),Velocity (km/hr),Indicated Vehicle Speed (km/hr),Wheel Speed Front Left (rad/sec),Wheel Speed Front Right (rad/sec),Wheel Speed Rear Left (rad/sec),Wheel Speed Rear Right (rad/sec),Steering Angle (degrees),Yaw Rate (deg/sec),Indicated Longitudinal Acceleration (g),Indicated Lateral Acceleration (g),Heading (degrees)
2017/08/23/12:36:36.371694,-0.318,0.395,0.093,-0.282,0.373,0.1,2017/08/23/12:36:36.369690,-0.26674088,-9.6889702,-0.89436648,-0.030717795,-0.003141593,-0.029321531,0.0926,0.2918,0.3359,2017/08/23/12:36:36.382409,38.01574846,26.89976021,0.195427,889.5598233701917,10,0.0003414997166726554,0.00024164355201221704,1.8255549950631456,1.8255549950631456,0.5070986097397626,0.5070986097397626,0.5070986097397626,0.5070986097397626,0.0,-1.6799999751620083,-0.027190711518858306,-0.09116885626911314,11.87733114047454
2017/08/23/12:36:36.567706,-0.212,0.331,0.091,-0.271,0.381,0.093,2017/08/23/12:36:36.564347,-0.22751428,-9.65758892,-0.97281968,-0.034208453,-0.005934119,-0.054454273,0.0892,0.2898,0.3376,2017/08/23/12:36:36.586433,38.10884423,26.91338118,0.194657,889.7544803701917,10,0.0003423360063780094,0.00024176591070786918,1.4150564653044768,1.4150564653044768,0.3930712403623547,0.3930712403623547,0.3930712403623547,0.3930712403623547,0.0,-3.1200000193531916,-0.02319207747196738,-0.099166124362895,8.323962459946689
2017/08/23/12:36:36.759799,-0.206,0.38,0.03,-0.263,0.384,0.079,2017/08/23/12:36:36.759599,-0.1569064,-9.65758892,-0.99635564,-0.034557519,-0.006283185,-0.058992129,0.0861,0.2879,0.3402,2017/08/23/12:36:36.758536,38.18819021,26.91572065,0.195252,889.9497323701917,10,0.0003430487801832555,0.00024178692642831478,1.556083082614807,1.556083082614807,0.43224530072633527,0.43224530072633527,0.43224530072633527,0.43224530072633527,0.0,-3.3800000161913095,-0.01599453618756371,-0.10156530479102956,1.6888434087321886
2017/08/23/12:36:36.983838,-0.322,0.277,0.107,-0.261,0.396,0.069,2017/08/23/12:36:36.986945,-0.0392266,-9.68112488,-1.05127288,-0.034906585,-0.008028515,-0.035255651,0.0862,0.2865,0.3435,2017/08/23/12:36:37.002435,38.30116761,26.93190673,0.227346,890.1770783701917,10,0.00034406366879266977,0.00024193232779374778,1.5291018540306598,1.5291018540306598,0.42475051500851657,0.42475051500851657,0.42475051500851657,0.42475051500851657,0.0,-2.02000000628618,-0.003998634046890928,-0.10716339245667685,8.153187423606994
2017/08/23/12:36:37.179536,-0.273,0.301,0.123,-0.271,0.388,0.065,2017/08/23/12:36:37.181950,-0.0392266,-9.68112488,-1.0983448,-0.033161256,-0.006283185,-0.012217305,0.0836,0.2835,0.3446,2017/08/23/12:36:37.194603,38.39318678,26.94969369,0.195005,890.3720833701917,10,0.00034489028727991377,0.00024209211004311894,1.4629028675889593,1.4629028675889593,0.4063619076635998,0.4063619076635998,0.4063619076635998,0.4063619076635998,0.0,-0.7000000135240781,-0.003998634046890928,-0.11196175331294597,10.940136938557826
2017/08/23/12:36:37.381687,-0.324,0.336,0.047,-0.278,0.402,0.054,2017/08/23/12:36:37.385526,-0.07060788,-9.65758892,-1.1375714,-0.031415927,-0.008726646,0.00837758,0.0838,0.2827,0.3477,2017/08/23/12:36:37.390422,38.48499557,26.96513426,0.203576,890.5756593701917,10,0.0003457150159001078,0.00024223081440891123,1.680363389270309,1.680363389270309,0.4667676081306414,0.4667676081306414,0.4667676081306414,0.4667676081306414,0.0,0.47999997653320825,-0.007197541284403669,-0.11596038735983688,9.546767390379589
2017/08/23/12:36:37.577057,-0.279,0.374,0.049,-0.293,0.411,0.052,2017/08/23/12:36:37.580053,-0.0784532,-9.67327956,-1.2160246,-0.029670597,-0.002443461,0.011519173,0.0865,0.2793,0.3491,2017/08/23/12:36:37.586546,38.57991768,26.9819461,0.194527,890.7701863701917,10,0.00034656771182177507,0.00024238183704635284,1.6797655550701116,1.6797655550701116,0.466601543075031,0.466601543075031,0.466601543075031,0.466601543075031,0.0,0.6599999963810511,-0.007997268093781856,-0.12395765545361874,10.043613389263252
2017/08/23/12:36:37.767026,-0.291,0.298,0.091,-0.3,0.41,0.045,2017/08/23/12:36:37.766925,-0.10983448,-9.6497436,-1.2552512,-0.023736478,-0.006283185,0.0143117,0.0861,0.2778,0.3491,2017/08/23/12:36:37.782422,38.6779522,26.99798881,0.186872,890.9570583701917,10,0.00034744836687028387,0.00024252595050305425,1.49945510102837,1.49945510102837,0.41651530584121393,0.41651530584121393,0.41651530584121393,0.41651530584121393,0.0,0.8200000076573802,-0.011196175331294597,-0.1279562895005097,9.293705695980982
2017/08/23/12:36:37.956640,-0.251,0.31,0.027,-0.321,0.414,0.03,2017/08/23/12:36:37.954523,-0.20397832,-9.68112488,-1.32585908,-0.020943951,-0.002443461,0.004886922,0.0849,0.2761,0.352,2017/08/23/12:36:37.938560,38.75371281,27.01093929,0.187598,891.1446563701917,10,0.00034812893289615525,0.00024264228611210924,1.4359488013157016,1.4359488013157016,0.3988746670321393,0.3988746670321393,0.3988746670321393,0.3988746670321393,0.0,0.2800000054096313,-0.02079289704383282,-0.13515383078491336,9.700354010538941
2017/08/23/12:36:38.184749,-0.336,0.365,-0.005,-0.338,0.402,0.022,2017/08/23/12:36:38.181687,-0.16475172,-9.65758892,-1.35724036,-0.017104227,-0.001745329,-0.013264502,0.0846,0.2746,0.3527,2017/08/23/12:36:38.174448,38.87903369,27.0249295,0.227164,891.3718203701917,10,0.0003492547043657923,0.00024276796173194394,1.7859810077377642,1.7859810077377642,0.49610583548271225,0.49610583548271225,0.49610583548271225,0.49610583548271225,0.0,-0.7599999819428395,-0.016794262996941894,-0.1383527380224261,6.3698467281155144
2017/08/23/12:36:38.379850,-0.313,0.282,0.075,-0.343,0.405,0.01,2017/08/23/12:36:38.376488,-0.14121576,-9.71250616,-1.40431228,-0.010471976,0.0,-0.029670597,0.0852,0.2745,0.3526,2017/08/23/12:36:38.374455,38.98039704,27.03231721,0.194801,891.5666213701917,10,0.00035016526266618757,0.00024283432635644985,1.5166770519790955,1.5166770519790955,0.4212991811053043,0.4212991811053043,0.4212991811053043,0.4212991811053043,0.0,-1.6999999837335218,-0.014395082568807338,-0.1431510988786952,4.168543044484984
2017/08/23/12:36:38.582403,-0.258,0.326,-0.015,-0.354,0.4,0.007,2017/08/23/12:36:38.579910,-0.08629852,-9.69681552,-1.40431228,-0.005934119,-0.000349066,-0.028972466,0.083,0.2741,0.3535,2017/08/23/12:36:38.570531,39.08268401,27.03927101,0.203422,891.7700433701917,10,0.00035108411794825727,0.0002428967931189364,1.4966650927979848,1.4966650927979848,0.41574030355499575,0.41574030355499575,0.41574030355499575,0.41574030355499575,0.0,-1.660000023886274,-0.00879699490316004,-0.1431510988786952,3.8891687516858835
2017/08/23/12:36:38.778624,-0.304,0.286,0.077,-0.378,0.388,0.008,2017/08/23/12:36:38.775328,0.01569064,-9.75173276,-1.40431228,-0.001396263,0.000349066,-0.021991149,0.0807,0.2736,0.3544,2017/08/23/12:36:38.766466,39.18671096,27.04393161,0.195418,891.9654613701917,10,0.0003520186036651096,0.00024293865980955803,1.5025935977502367,1.5025935977502367,0.4173871104861768,0.4173871104861768,0.4173871104861768,0.4173871104861768,0.0,-1.260000024343341,0.0015994536187563708,-0.1431510988786952,2.565241619083242
2017/08/23/12:36:38.969522,-0.422,0.355,0.083,-0.39,0.387,0.011,2017/08/23/12:36:38.970082,-0.03138128,-9.75957808,-1.43569356,0.001396263,0.0,-0.002443461,0.0795,0.2729,0.3546,2017/08/23/12:36:38.962567,39.29108385,27.04348656,0.194754,892.1602153701917,10,0.0003529561969996407,0.00024293466187567375,1.985258834509999,1.985258834509999,0.5514607873638886,0.5514607873638886,0.5514607873638886,0.5514607873638886,0.0,-0.14000000270481566,-0.0031989072375127416,-0.14635000611620794,359.75569008264614
2017/08/23/12:36:39.157527,-0.416,0.261,0.064,-0.404,0.379,0.012,2017/08/23/12:36:39.156763,0.0392266,-9.78311404,-1.4121576,0.000349066,0.000698132,0.030717795,0.0797,0.2736,0.3534,2017/08/23/12:36:39.155303,39.396741,27.04159641,0.186681,892.3468963701918,10,0.0003539053269852677,0.00024291768244699965,1.7679518997981816,1.7679518997981816,0.49109774994393934,0.49109774994393934,0.49109774994393934,0.49109774994393934,0.0,1.7600000094480626,0.003998634046890928,-0.14395082568807338,358.9751184190792
2017/08/23/12:36:39.388366,-0.36,0.378,0.06,-0.402,0.375,0.033,2017/08/23/12:36:39.392209,-0.10198916,-9.75957808,-1.43569356,-0.002792527,0.0,0.052708943,0.0853,0.2746,0.3545,2017/08/23/12:36:39.390424,39.5283265,27.03842208,0.235446,892.5823423701918,10,0.0003550873742364355,0.00024288916708587854,1.8792000000000002,1.8792000000000002,0.522,0.522,0.522,0.522,0.0,3.019999976495624,-0.01039644852191641,-0.14635000611620794,358.6180814524119
2017/08/23/12:36:39.580864,-0.434,0.214,0.045,-0.412,0.361,0.053,2017/08/23/12:36:39.579295,-0.21182364,-9.70466084,-1.43569356,-0.003141593,-0.001396263,0.043633231,0.0881,0.275,0.3531,2017/08/23/12:36:39.586596,39.63516604,27.03428356,0.187086,892.7694283701918,10,0.0003560471257635645,0.0002428519902982393,1.7420131802027217,1.7420131802027217,0.48389255005631154,0.48389255005631154,0.48389255005631154,0.48389255005631154,0.0,2.4999999828193884,-0.02159262385321101,-0.14635000611620794,357.7817085378145
2017/08/23/12:36:39.776481,-0.348,0.355,0.013,-0.401,0.361,0.064,2017/08/23/12:36:39.774561,-0.196133,-9.7281968,-1.47492016,-0.004886922,-0.001047198,0.023387412,0.0883,0.2745,0.3497,2017/08/23/12:36:39.782483,39.74204066,27.02674695,0.195266,892.9646943701918,10,0.0003570071924182537,0.0002427842880883938,1.7896345548742627,1.7896345548742627,0.49712070968729516,0.49712070968729516,0.49712070968729516,0.49712070968729516,0.0,1.3400000013336157,-0.019993170234454637,-0.15034864016309887,355.96628000484134
2017/08/23/12:36:39.967981,-0.38,0.257,0.063,-0.405,0.35,0.067,2017/08/23/12:36:39.969343,-0.26674088,-9.72035148,-1.4513842,-0.006981317,-0.00418879,0.004886922,0.093,0.2751,0.3508,2017/08/23/12:36:39.974454,39.84765962,27.02074175,0.194782,893.1594763701918,10,0.000357955979338843,0.00024273034270571326,1.6514899454734806,1.6514899454734806,0.45874720707596683,0.45874720707596683,0.45874720707596683,0.45874720707596683,0.0,0.2800000054096313,-0.027190711518858306,-0.14794945973496432,356.74582511966344
2017/08/23/12:36:40.156508,-0.271,0.192,0.042,-0.399,0.346,0.078,2017/08/23/12:36:40.156317,-0.17259704,-9.67327956,-1.48276548,-0.005235988,-0.002443461,-0.018151424,0.0942,0.2746,0.3505,2017/08/23/12:36:40.170515,39.95220467,27.0120413,0.186974,893.3464503701917,10,0.0003588951192058929,0.00024265218559108874,1.1956390759756894,1.1956390759756894,0.3321219655488026,0.3321219655488026,0.3321219655488026,0.3321219655488026,0.0,-1.0399999873524708,-0.01759398980632008,-0.15114836697247708,355.24269229879775
2017/08/23/12:36:40.351757,-0.284,0.337,0.066,-0.387,0.333,0.076,2017/08/23/12:36:40.351223,-0.1176798,-9.66543424,-1.52199208,-0.001396263,-0.005585054,-0.044680429,0.0927,0.2756,0.3496,2017/08/23/12:36:40.366668,40.05574755,27.00325283,0.194906,893.5413563701917,10,0.00035982525646784043,0.00024257323778296804,1.5865547579582624,1.5865547579582624,0.4407096549884062,0.4407096549884062,0.4407096549884062,0.4407096549884062,0.0,-2.560000008533929,-0.011995902140672782,-0.15514700101936799,355.1485004833949
2017/08/23/12:36:40.584879,-0.401,0.256,0.045,-0.367,0.347,0.086,2017/08/23/12:36:40.587065,-0.08629852,-9.71250616,-1.4906108,0.000349066,-0.00418879,-0.045378561,0.0857,0.2743,0.3525,2017/08/23/12:36:40.602459,40.18162046,26.99330473,0.235842,893.7771983701917,10,0.00036095598688465683,0.00024248387288896872,1.7126959800268116,1.7126959800268116,0.47574888334078097,0.47574888334078097,0.47574888334078097,0.47574888334078097,0.0,-2.600000025676956,-0.00879699490316004,-0.15194809378185525,355.48114183245923
2017/08/23/12:36:40.781533,-0.288,0.31,0.072,-0.345,0.356,0.089,2017/08/23/12:36:40.781963,0.03138128,-9.6889702,-1.47492016,0.006283185,-0.006283185,-0.004537856,0.0823,0.2725,0.3514,2017/08/23/12:36:40.766445,40.25649419,26.98823525,0.194898,893.9720963701917,10,0.0003616285859683794,0.0002424383331836148,1.5232892830976,1.5232892830976,0.42313591197155553,0.42313591197155553,0.42313591197155553,0.42313591197155553,0.0,-0.2599999968381177,0.0031989072375127416,-0.15034864016309887,356.12658299802166
2017/08/23/12:36:40.977352,-0.307,0.326,0.032,-0.333,0.346,0.085,2017/08/23/12:36:40.977200,0.0784532,-9.68112488,-1.47492016,0.007330383,-0.004886922,0.021293017,0.0827,0.2726,0.3515,2017/08/23/12:36:40.958566,40.35440149,26.98831477,0.195237,894.1673333701917,10,0.00036250809818541145,0.00024243904752066115,1.6120806431441328,1.6120806431441328,0.44780017865114796,0.44780017865114796,0.44780017865114796,0.44780017865114796,0.0,1.2200000072003137,0.007997268093781856,-0.15034864016309887,0.046535441024618485
2017/08/23/12:36:41.171818,-0.276,0.342,0.074,-0.318,0.341,0.089,2017/08/23/12:36:41.172071,-0.0392266,-9.69681552,-1.45922952,0.003490659,-0.003141593,0.041887902,0.0863,0.2734,0.3528,2017/08/23/12:36:41.154727,40.4492052,26.98927117,0.194871,894.3622043701918,10,0.0003633597305066475,0.00024244763896873875,1.582117062672671,1.582117062672671,0.43947696185351975,0.43947696185351975,0.43947696185351975,0.43947696185351975,0.0,2.3999999972576,-0.003998634046890928,-0.1487491865443425,0.5779924085513585
2017/08/23/12:36:41.367941,-0.228,0.319,0.097,-0.318,0.338,0.094,2017/08/23/12:36:41.367039,-0.09414384,-9.68112488,-1.43569356,0.003490659,0.002094395,0.023038346,0.0885,0.2751,0.3522,2017/08/23/12:36:41.350483,40.5416528,26.99238516,0.194968,894.5571723701918,10,0.0003641901976284585,0.00024247561228889688,1.41157188977395,1.41157188977395,0.3921033027149861,0.3921033027149861,0.3921033027149861,0.3921033027149861,0.0,1.3199999927621022,-0.009596721712538227,-0.14635000611620794,1.9292123583259082
2017/08/23/12:36:41.558132,-0.29,0.355,0.081,-0.291,0.338,0.091,2017/08/23/12:36:41.562066,-0.1569064,-9.62620764,-1.42000292,0.001396263,0.00418879,0.02268928,0.0911,0.2751,0.3514,2017/08/23/12:36:41.546499,40.63379875,26.99528359,0.195027,894.7521993701918,10,0.0003650179549946101,0.00024250164920948617,1.6502181673948448,1.6502181673948448,0.4583939353874569,0.4583939353874569,0.4583939353874569,0.4583939353874569,0.0,1.2999999841905885,-0.01599453618756371,-0.14475055249745156,1.8016317525374612
2017/08/23/12:36:41.784184,-0.267,0.214,0.098,-0.295,0.357,0.095,2017/08/23/12:36:41.782164,-0.25105024,-9.6889702,-1.38862164,-0.005235988,0.002443461,0.032114058,0.0886,0.2737,0.3529,2017/08/23/12:36:41.778522,40.74613738,27.00253935,0.220098,894.9722973701918,10,0.00036602710546173196,0.00024256682851239668,1.2318366774861025,1.2318366774861025,0.3421768548572507,0.3421768548572507,0.3421768548572507,0.3421768548572507,0.0,1.8399999864383376,-0.025591257900101933,-0.14155164525993882,3.6955033419284526
2017/08/23/12:36:41.980332,-0.251,0.194,0.091,-0.29,0.354,0.097,2017/08/23/12:36:41.976784,-0.25105024,-9.67327956,-1.39646696,-0.009075712,0.000349066,0.025132741,0.0924,0.2748,0.3543,2017/08/23/12:36:41.982451,40.83813807,27.01201764,0.19462,895.1669173701918,10,0.0003668535579410708,0.00024265197305066476,1.142040069349583,1.142040069349583,0.31723335259710633,0.31723335259710633,0.31723335259710633,0.31723335259710633,0.0,1.439999986895404,-0.025591257900101933,-0.142351372069317,5.882094971364492
2017/08/23/12:36:42.182517,-0.251,0.3,0.083,-0.273,0.368,0.102,2017/08/23/12:36:42.179899,-0.29027684,-9.56344508,-1.40431228,-0.013264502,0.001396263,-0.017453293,0.0916,0.2722,0.3533,2017/08/23/12:36:42.183704,40.94638767,27.0322713,0.203115,895.3700323701918,10,0.00036782597619475384,0.00024283391394178946,1.408152321306186,1.408152321306186,0.39115342258505165,0.39115342258505165,0.39115342258505165,0.39115342258505165,0.0,-1.0000000275052232,-0.02958989194699286,-0.1431510988786952,10.59759545974927
2017/08/23/12:36:42.377832,-0.269,0.296,0.102,-0.266,0.38,0.092,2017/08/23/12:36:42.374763,-0.26674088,-9.610517,-1.45922952,-0.018151424,-0.002443461,-0.033859387,0.0909,0.2724,0.3538,2017/08/23/12:36:42.386417,41.03817082,27.0467802,0.194864,895.5648963701918,10,0.00036865047448796264,0.0002429642490118577,1.4398964962802014,1.4398964962802014,0.3999712489667226,0.3999712489667226,0.3999712489667226,0.3999712489667226,0.0,-1.9399999720001257,-0.027190711518858306,-0.1487491865443425,8.982873078257285
2017/08/23/12:36:42.567854,-0.227,0.321,0.097,-0.27,0.379,0.09,2017/08/23/12:36:42.570259,-0.1569064,-9.59482636,-1.45922952,-0.016755161,-0.007679449,-0.038397244,0.0885,0.2713,0.3553,2017/08/23/12:36:42.558487,41.11128966,27.05030285,0.195496,895.7603923701919,10,0.0003693073091987064,0.00024299589337046354,1.4153540899718347,1.4153540899718347,0.3931539138810652,0.3931539138810652,0.3931539138810652,0.3931539138810652,0.0,-2.200000026134023,-0.01599453618756371,-0.1487491865443425,2.7582089850429847
2017/08/23/12:36:42.756846,-0.207,0.287,0.096,-0.258,0.381,0.069,2017/08/23/12:36:42.756784,-0.10983448,-9.57913572,-1.46707484,-0.015707963,-0.005235988,-0.049218285,0.0876,0.271,0.3553,2017/08/23/12:36:42.762550,41.20253371,27.0643371,0.186525,895.9469173701918,10,0.0003701269646963708,0.0002431219646065397,1.2739015974556276,1.2739015974556276,0.35386155484878545,0.35386155484878545,0.35386155484878545,0.35386155484878545,0.0,-2.820000005372047,-0.011196175331294597,-0.1495489133537207,8.744140321400826
2017/08/23/12:36:42.984270,-0.22,0.35,0.088,-0.275,0.398,0.063,2017/08/23/12:36:42.984195,-0.0392266,-9.610517,-1.46707484,-0.010821041,-0.00418879,-0.036651914,0.0842,0.2682,0.3591,2017/08/23/12:36:42.969778,41.3142253,27.08132165,0.227411,896.1743283701918,10,0.00037113030273086593,0.00024327453871721163,1.488241915818796,1.488241915818796,0.41340053217188777,0.41340053217188777,0.41340053217188777,0.41340053217188777,0.0,-2.0999999832764553,-0.003998634046890928,-0.1495489133537207,8.646527086094707
2017/08/23/12:36:43.180270,-0.414,0.415,0.109,-0.279,0.393,0.045,2017/08/23/12:36:43.179387,-0.0392266,-9.610517,-1.4906108,-0.004886922,-0.001745329,-0.026529005,0.0816,0.2684,0.3579,2017/08/23/12:36:43.165596,41.40905238,27.09683521,0.195192,896.3695203701918,10,0.00037198214498742363,0.00024341389876033056,2.11029101310696,2.11029101310696,0.5861919480852666,0.5861919480852666,0.5861919480852666,0.5861919480852666,0.0,-1.5200000211814586,-0.003998634046890928,-0.15194809378185525,9.291191000014154
2017/08/23/12:36:43.381093,-0.24,0.323,0.052,-0.3,0.401,0.032,2017/08/23/12:36:43.382444,0.03138128,-9.72035148,-1.47492016,0.00418879,0.001745329,-0.002792527,0.0817,0.2692,0.3569,2017/08/23/12:36:43.362439,41.50235076,27.11149028,0.203057,896.5725773701918,10,0.0003728202547610492,0.00024354554689184335,1.448654492969252,1.448654492969252,0.4024040258247922,0.4024040258247922,0.4024040258247922,0.4024040258247922,0.0,-0.16000001127632923,0.0031989072375127416,-0.15034864016309887,8.926931851358775
2017/08/23/12:36:43.577160,-0.28,0.391,0.046,-0.322,0.403,0.031,2017/08/23/12:36:43.577479,-0.04707192,-9.64189828,-1.48276548,0.014660766,0.001047198,0.009773844,0.0831,0.2712,0.3559,2017/08/23/12:36:43.566462,41.5989705,27.12469612,0.195035,896.7676123701917,10,0.0003736882006827165,0.00024366417642831476,1.7313005978165665,1.7313005978165665,0.480916832726824,0.480916832726824,0.480916832726824,0.480916832726824,0.0,0.5600000108192627,-0.0047983608562691136,-0.15114836697247708,7.78287563177037
2017/08/23/12:36:43.767034,-0.309,0.399,0.087,-0.342,0.402,0.02,2017/08/23/12:36:43.764565,-0.05491724,-9.7674234,-1.4513842,0.026179939,0.001396263,0.014660766,0.0853,0.2712,0.3554,2017/08/23/12:36:43.778597,41.69840949,27.13528286,0.187086,896.9546983701917,10,0.0003745814722421847,0.00024375927829680202,1.8167770143856403,1.8167770143856403,0.504660281773789,0.504660281773789,0.504660281773789,0.504660281773789,0.0,0.8400000162288939,-0.005598087665647298,-0.14794945973496432,6.077084978221128
2017/08/23/12:36:43.956139,-0.294,0.312,0.075,-0.351,0.407,0.014,2017/08/23/12:36:43.959635,-0.04707192,-9.7281968,-1.38077632,0.038048178,0.000349066,0.005934119,0.0809,0.2728,0.3548,2017/08/23/12:36:43.974462,41.80071795,27.14310611,0.19507,897.1497683701917,10,0.0003755005205713259,0.00024382955542579952,1.5433045065702362,1.5433045065702362,0.42869569626951004,0.42869569626951004,0.42869569626951004,0.42869569626951004,0.0,0.33999997382839253,-0.0047983608562691136,-0.14075191845056065,4.372743021767909
